,104.991,12.5657,2020-02-12 14:43:03,1,0,1
,104.991,12.5657,2020-02-08 03:43:03,1,0,1
,104.991,12.5657,2020-02-01 02:13:26,1,0,0
,80.7718,7.8731,2020-02-14 12:43:02,67,0,17
,80.7718,7.8731,2020-02-13 17:53:03,33,0,12
,80.7718,7.8731,2020-02-14 03:53:02,29,1,9
,80.7718,7.8731,2020-02-12 14:43:03,28,0,7
,80.7718,7.8731,2020-02-13 10:53:02,19,0,3
,80.7718,7.8731,2020-02-13 15:13:11,16,0,1
,80.7718,7.8731,2020-02-13 06:33:02,16,0,7
,80.7718,7.8731,2020-02-12 18:53:02,11,0,2
,80.7718,7.8731,2020-02-12 19:03:06,9,0,1
,80.7718,7.8731,2020-02-12 00:33:02,8,0,1
,80.7718,7.8731,2020-02-13 18:53:02,3,0,0
,80.7718,7.8731,2020-02-07 17:53:02,3,0,0
,80.7718,7.8731,2020-02-12 07:43:02,3,1,1
,80.7718,7.8731,2020-02-12 14:43:03,2,0,2
,80.7718,7.8731,2020-02-09 20:33:03,2,0,0
,80.7718,7.8731,2020-02-04 15:43:02,1,0,0
,80.7718,7.8731,2020-02-12 07:43:02,1,0,1
,80.7718,7.8731,2020-02-12 00:03:12,1,0,1
,80.7718,7.8731,2020-02-12 14:43:03,1,0,1
,80.7718,7.8731,2020-02-08 03:43:03,1,0,1
,80.7718,7.8731,2020-02-01 02:13:26,1,0,0
,10.4515,51.1657,2020-02-14 12:43:02,67,0,17
,10.4515,51.1657,2020-02-13 17:53:03,33,0,12
,10.4515,51.1657,2020-02-14 03:53:02,29,1,9
,10.4515,51.1657,2020-02-12 14:43:03,28,0,7
,10.4515,51.1657,2020-02-13 10:53:02,19,0,3
,10.4515,51.1657,2020-02-13 15:13:11,16,0,1
,10.4515,51.1657,2020-02-13 06:33:02,16,0,7
,10.4515,51.1657,2020-02-12 18:53:02,11,0,2
,10.4515,51.1657,2020-02-12 19:03:06,9,0,1
,10.4515,51.1657,2020-02-12 00:33:02,8,0,1
,10.4515,51.1657,2020-02-13 18:53:02,3,0,0
,10.4515,51.1657,2020-02-07 17:53:02,3,0,0
,10.4515,51.1657,2020-02-12 07:43:02,3,1,1
,10.4515,51.1657,2020-02-12 14:43:03,2,0,2
,10.4515,51.1657,2020-02-09 20:33:03,2,0,0
,10.4515,51.1657,2020-02-04 15:43:02,1,0,0
,10.4515,51.1657,2020-02-12 07:43:02,1,0,1
,10.4515,51.1657,2020-02-12 00:03:12,1,0,1
,10.4515,51.1657,2020-02-12 14:43:03,1,0,1
,10.4515,51.1657,2020-02-08 03:43:03,1,0,1
,10.4515,51.1657,2020-02-01 02:13:26,1,0,0
,25.7482,61.9241,2020-02-14 12:43:02,67,0,17
,25.7482,61.9241,2020-02-13 17:53:03,33,0,12
,25.7482,61.9241,2020-02-14 03:53:02,29,1,9
,25.7482,61.9241,2020-02-12 14:43:03,28,0,7
,25.7482,61.9241,2020-02-13 10:53:02,19,0,3
,25.7482,61.9241,2020-02-13 15:13:11,16,0,1
,25.7482,61.9241,2020-02-13 06:33:02,16,0,7
,25.7482,61.9241,2020-02-12 18:53:02,11,0,2
,25.7482,61.9241,2020-02-12 19:03:06,9,0,1
,25.7482,61.9241,2020-02-12 00:33:02,8,0,1
,25.7482,61.9241,2020-02-13 18:53:02,3,0,0
,25.7482,61.9241,2020-02-07 17:53:02,3,0,0
,25.7482,61.9241,2020-02-12 07:43:02,3,1,1
,25.7482,61.9241,2020-02-12 14:43:03,2,0,2
,25.7482,61.9241,2020-02-09 20:33:03,2,0,0
,25.7482,61.9241,2020-02-04 15:43:02,1,0,0
,25.7482,61.9241,2020-02-12 07:43:02,1,0,1
,25.7482,61.9241,2020-02-12 00:03:12,1,0,1
,25.7482,61.9241,2020-02-12 14:43:03,1,0,1
,25.7482,61.9241,2020-02-08 03:43:03,1,0,1
,25.7482,61.9241,2020-02-01 02:13:26,1,0,0
,53.8478,23.4241,2020-02-14 12:43:02,67,0,17
,53.8478,23.4241,2020-02-13 17:53:03,33,0,12
,53.8478,23.4241,2020-02-14 03:53:02,29,1,9
,53.8478,23.4241,2020-02-12 14:43:03,28,0,7
,53.8478,23.4241,2020-02-13 10:53:02,19,0,3
